country,countrycode2,countrycode3,governingbody,Squad,Gender,Comp,From,To,Comps,Champs,Other Names,clubid
Germany,de,GER,UEFA,FSV Optik Rathenow,M,"",2014-2015,2014-2015,0,0,"",b61af4c7
Germany,de,GER,UEFA,FSV Salmrohr,M,"",2015-2016,2019-2020,0,0,"",0005114f
Germany,de,GER,UEFA,FSV Wacker 90 Nordhausen,M,"",2019-2020,2019-2020,0,0,"",4c65082c
Germany,de,GER,UEFA,FSV Zwickau,M,3. Fußball-Liga,2016-2017,2019-2020,4,0,"",e0279c6f
Germany,de,GER,UEFA,FT Braunschweig,M,"",2014-2015,2014-2015,0,0,"",e3ac2a08
Germany,de,GER,UEFA,FV Illertissen,M,"",2014-2015,2014-2015,0,0,"",d2bbc6d8
Germany,de,GER,UEFA,FV Ravensburg,M,"",2016-2017,2016-2017,0,0,"",cea3fb28
Germany,de,GER,UEFA,Hallescher FC,M,3. Fußball-Liga,2012-2013,2019-2020,8,0,"",d69d0df7
Germany,de,GER,UEFA,Hallescher FC U17,M,B-Junioren Bundesliga,2019-2020,2019-2020,1,,"",3693fee3
Germany,de,GER,UEFA,Hamburger SV,M,2. Fußball-Bundesliga,1999-2000,2019-2020,21,0,"",26790c6a
Germany,de,GER,UEFA,Hamburger SV,F,"",2019-2020,2019-2020,0,0,"",623bb13e
Germany,de,GER,UEFA,Hamburger SV U17,M,B-Junioren Bundesliga,2016-2017,2019-2020,4,,"",d84fbee9
Germany,de,GER,UEFA,Hamburger SV U19,M,A-Junioren Bundesliga,2015-2016,2019-2020,5,,"",e5460de3
Germany,de,GER,UEFA,Hannover 96,M,2. Fußball-Bundesliga,2002-2003,2019-2020,18,0,"",60b5e41f
Germany,de,GER,UEFA,Hannover 96 U17,M,B-Junioren Bundesliga,2017-2018,2019-2020,3,,"",651b3d20
Germany,de,GER,UEFA,Hannover 96 U19,M,A-Junioren Bundesliga,2015-2016,2019-2020,5,,"",0b55fe1b
Germany,de,GER,UEFA,Hegauer FV,F,"",2019-2020,2019-2020,0,0,"",95f1aac7
Germany,de,GER,UEFA,Hertha BSC,M,Fußball-Bundesliga,1999-2000,2019-2020,21,2,"",2818f8bc
Germany,de,GER,UEFA,Hertha BSC U17,M,B-Junioren Bundesliga,2016-2017,2019-2020,4,,"",81d83299
Germany,de,GER,UEFA,Hertha BSC U19,M,A-Junioren Bundesliga,2015-2016,2019-2020,5,1,"",b7f03da0
Germany,de,GER,UEFA,Holstein Kiel,M,2. Fußball-Bundesliga,2009-2010,2019-2020,8,0,"",2ac661d9
Germany,de,GER,UEFA,Holstein Kiel,F,"",2019-2020,2019-2020,0,0,"",dcef9a01
Germany,de,GER,UEFA,Holstein Kiel U17,M,"",2016-2017,2018-2019,3,,"",70f446ce
Germany,de,GER,UEFA,Holstein Kiel U19,M,A-Junioren Bundesliga,2015-2016,2019-2020,4,,"",90537983
Germany,de,GER,UEFA,Hombrucher SV 09/72 U17,M,"",2016-2017,2017-2018,2,,"",df07b3e5
Germany,de,GER,UEFA,HSG Warnemünde,F,"",2019-2020,2019-2020,0,0,"",9fef2a00
Germany,de,GER,UEFA,HSV Barmbek-Uhlenhorst,M,"",2015-2016,2015-2016,0,0,"",76073277
Germany,de,GER,UEFA,Karlsruher SC,F,"",2019-2020,2019-2020,0,0,"",29954f00
Germany,de,GER,UEFA,Karlsruher SC,M,2. Fußball-Bundesliga,2003-2004,2019-2020,17,2,"",33ba9d7b
Germany,de,GER,UEFA,Karlsruher SC U17,M,B-Junioren Bundesliga,2016-2017,2019-2020,4,,"",2640d362
Germany,de,GER,UEFA,Karlsruher SC U19,M,A-Junioren Bundesliga,2015-2016,2019-2020,5,,"",c880e925
Germany,de,GER,UEFA,KFC Uerdingen 05,M,3. Fußball-Liga,2018-2019,2019-2020,2,0,"",08610664
Germany,de,GER,UEFA,Kickers Offenbach,M,"",2005-2006,2016-2017,7,0,Offenbacher FC Kickers,cda2e192
Germany,de,GER,UEFA,KSV Baunatal,M,"",2019-2020,2019-2020,0,0,"",627f4ffc
Germany,de,GER,UEFA,KSV Hessen Kassel,M,"",2015-2016,2015-2016,0,0,"",557fd964
Germany,de,GER,UEFA,Leher TS,M,"",2017-2018,2017-2018,0,0,"",e28a40ad
Germany,de,GER,UEFA,Lüneburger SK Hansa,M,"",2017-2018,2017-2018,0,0,"",9a9e0c9d
Germany,de,GER,UEFA,Magdeburger FFC,F,"",2019-2020,2019-2020,0,0,"",d3bb6f17
Germany,de,GER,UEFA,MSV Duisburg,F,Frauen-Bundesliga,2016-2017,2019-2020,4,0,"",0580d9a9
Germany,de,GER,UEFA,MSV Duisburg,M,3. Fußball-Liga,1999-2000,2019-2020,18,1,"",bbfd364f
Germany,de,GER,UEFA,MSV Duisburg U17,M,"",2016-2017,2018-2019,3,,"",05ebd479
Germany,de,GER,UEFA,MSV Duisburg U19,M,A-Junioren Bundesliga,2015-2016,2019-2020,5,,"",6eda181d
Germany,de,GER,UEFA,Niendorfer TSV U17,M,"",2016-2017,2016-2017,1,,"",d1f12614
Germany,de,GER,UEFA,Niendorfer TSV U19,M,A-Junioren Bundesliga,2017-2018,2019-2020,3,,"",4bc14514
Germany,de,GER,UEFA,Offenbacher FC Kickers U17,M,"",2016-2017,2016-2017,1,,"",63b23f2d
Germany,de,GER,UEFA,Offenbacher FC Kickers U19,M,A-Junioren Bundesliga,2019-2020,2019-2020,1,,"",a63dd24b
Germany,de,GER,UEFA,RB Leipzig,F,"",2019-2020,2019-2020,0,0,"",9224f982
Germany,de,GER,UEFA,RB Leipzig,M,Fußball-Bundesliga,2013-2014,2019-2020,7,0,"",acbb6a5b
Germany,de,GER,UEFA,RB Leipzig U17,M,B-Junioren Bundesliga,2016-2017,2019-2020,4,,"",a4988f5e
Germany,de,GER,UEFA,RB Leipzig U19,M,A-Junioren Bundesliga,2015-2016,2019-2020,5,,"",e850256c
Germany,de,GER,UEFA,Rot Weiss Ahlen,M,"",2003-2004,2010-2011,6,0,LR Ahlen,9cfbc3a9
Germany,de,GER,UEFA,Rot-Weiß Oberhausen,M,"",2003-2004,2018-2019,6,0,SC Rot-Weiß Oberhausen,9340e7a9
Germany,de,GER,UEFA,Rot-Weiss Essen,M,"",2004-2005,2017-2018,2,0,"",28147f65
Germany,de,GER,UEFA,Rot-Weiss Essen U17,M,"",2016-2017,2018-2019,2,,"",598306fb
Germany,de,GER,UEFA,Rot-Weiss Essen U19,M,"",2015-2016,2018-2019,3,,"",12062e3e
Germany,de,GER,UEFA,SC Borgfeld U17,M,"",2018-2019,2018-2019,1,,"",02af48fc
Germany,de,GER,UEFA,SC Fortuna Köln,M,"",2014-2015,2018-2019,5,0,"",6e479b8a
Germany,de,GER,UEFA,SC Fortuna Köln,F,"",2019-2020,2019-2020,0,0,"",b39df29f
Germany,de,GER,UEFA,SC Fortuna Köln U19,M,"",2015-2016,2017-2018,2,,"",03e29091
Germany,de,GER,UEFA,SC Freiburg,M,Fußball-Bundesliga,1999-2000,2019-2020,20,2,"",a486e511
Germany,de,GER,UEFA,SC Freiburg,F,Frauen-Bundesliga,2016-2017,2019-2020,4,0,"",b4de690d
Germany,de,GER,UEFA,SC Freiburg U17,M,B-Junioren Bundesliga,2016-2017,2019-2020,3,,"",32dd63ea
Germany,de,GER,UEFA,SC Freiburg U19,M,A-Junioren Bundesliga,2015-2016,2019-2020,5,,"",3755f67e
Germany,de,GER,UEFA,SC Hauenstein,M,"",2016-2017,2016-2017,0,0,"",3e994daf
Germany,de,GER,UEFA,SC Paderborn 07,M,Fußball-Bundesliga,2005-2006,2019-2020,14,0,"",d9f93f02
Germany,de,GER,UEFA,SC Paderborn 07 U17,M,"",2018-2019,2018-2019,1,,"",6df34a06
Germany,de,GER,UEFA,SC Paderborn 07 U19,M,"",2017-2018,2018-2019,2,,"",d9f72365
Germany,de,GER,UEFA,SC Preußen 06 Münster U17,M,B-Junioren Bundesliga,2017-2018,2019-2020,3,,"",9d619fa8
Germany,de,GER,UEFA,SC Preußen 06 Münster U19,M,A-Junioren Bundesliga,2015-2016,2019-2020,5,,"",21499441
Germany,de,GER,UEFA,SC Preußen Münster,M,3. Fußball-Liga,2011-2012,2019-2020,9,0,"",bbcef8c7
Germany,de,GER,UEFA,SC Rot-Weiß Oberhausen U19,M,A-Junioren Bundesliga,2016-2017,2019-2020,4,,"",23ced855
Germany,de,GER,UEFA,SC Sand,F,Frauen-Bundesliga,2016-2017,2019-2020,4,0,"",0cc34cf4
Germany,de,GER,UEFA,SC Verl,M,"",2019-2020,2019-2020,0,0,"",131bc303
Germany,de,GER,UEFA,SC Weiche Flensburg 08,M,"",2018-2019,2018-2019,0,0,"",b979b61c
Germany,de,GER,UEFA,SG 99 Andernach,F,"",2019-2020,2019-2020,0,0,"",62006b94
Germany,de,GER,UEFA,SG Dynamo Dresden U17,M,B-Junioren Bundesliga,2016-2017,2019-2020,4,,"",4e32ce87
Germany,de,GER,UEFA,SG Dynamo Dresden U19,M,A-Junioren Bundesliga,2016-2017,2019-2020,4,,"",e7f2df64
Germany,de,GER,UEFA,SG Sonnenhof Großaspach,M,3. Fußball-Liga,2014-2015,2019-2020,6,0,"",a5e62940
Germany,de,GER,UEFA,SG Unterrath U17,M,B-Junioren Bundesliga,2017-2018,2019-2020,3,,"",c7038b7d
Germany,de,GER,UEFA,SG Wattenscheid 09,M,"",2016-2017,2016-2017,0,0,"",6f7db76a
Germany,de,GER,UEFA,SGS Essen,F,Frauen-Bundesliga,2016-2017,2019-2020,4,0,"",becc1dd0
Germany,de,GER,UEFA,Sportfreunde Dorfmerkingen,M,"",2017-2018,2017-2018,0,0,"",cf68b22f
Germany,de,GER,UEFA,Sportfreunde Lotte,M,"",2015-2016,2018-2019,3,0,VfL Sportfreunde Lotte,1573023f
Germany,de,GER,UEFA,Sportfreunde Siegen,M,"",2005-2006,2014-2015,1,0,"",405a2854
Germany,de,GER,UEFA,SpVg Berghofen,F,"",2019-2020,2019-2020,0,0,"",b4b4ac38
Germany,de,GER,UEFA,SpVgg Greuther Fürth,M,2. Fußball-Bundesliga,2003-2004,2019-2020,17,1,"",12192a4c
Germany,de,GER,UEFA,SpVgg Greuther Fürth 1903 U17,M,B-Junioren Bundesliga,2019-2020,2019-2020,1,,"",7880a87b
Germany,de,GER,UEFA,SpVgg Greuther Fürth 1903 U19,M,A-Junioren Bundesliga,2015-2016,2019-2020,4,,"",5af9af80
Germany,de,GER,UEFA,SpVgg Unterhaching,M,3. Fußball-Liga,1999-2000,2019-2020,15,0,"",ba68a0c5
Germany,de,GER,UEFA,SpVgg Unterhaching U17,M,B-Junioren Bundesliga,2016-2017,2019-2020,4,,"",c1893176
Germany,de,GER,UEFA,SpVgg Unterhaching U19,M,"",2017-2018,2017-2018,1,,"",ec68d97a
Germany,de,GER,UEFA,SSV Jahn Regensburg,M,2. Fußball-Bundesliga,2003-2004,2019-2020,11,0,"",5cb328f2
Germany,de,GER,UEFA,SSV Jeddeloh,M,"",2018-2019,2018-2019,0,0,II,8f440eed
Germany,de,GER,UEFA,SSV Reutlingen 05,M,"",2015-2016,2015-2016,0,0,"",9cc4f801
Germany,de,GER,UEFA,SSV Ulm 1846,M,"",1999-2000,2019-2020,1,0,"",291257b3
Germany,de,GER,UEFA,SSV Ulm 1846 U17,M,"",2018-2019,2018-2019,1,,"",d59864e1
Germany,de,GER,UEFA,SSV Ulm 1846 U19,M,A-Junioren Bundesliga,2019-2020,2019-2020,1,,"",ce50e2f4
Germany,de,GER,UEFA,Stuttgarter Kickers,M,"",2012-2013,2015-2016,4,0,"",ee8f53af
Germany,de,GER,UEFA,SV 07 Elversberg U17,M,"",2017-2018,2017-2018,1,,"",19661cac
Germany,de,GER,UEFA,SV 67 Weinberg,F,"",2019-2020,2019-2020,0,0,"",5bf4fa86
Germany,de,GER,UEFA,SV Alemannia Waldalgesheim,M,"",2014-2015,2014-2015,0,0,"",eca78ff6
Germany,de,GER,UEFA,SV Atlas Delmenhorst,M,"",2019-2020,2019-2020,0,0,"",b4043eb2
Germany,de,GER,UEFA,SV Babelsberg 03,M,"",2010-2011,2016-2017,3,0,"",e28cb2a4
Germany,de,GER,UEFA,SV Darmstadt 98,M,2. Fußball-Bundesliga,2011-2012,2019-2020,9,0,"",6a6967fc
Germany,de,GER,UEFA,SV Darmstadt 98 U17,M,B-Junioren Bundesliga,2019-2020,2019-2020,1,,"",61fca1ee
Germany,de,GER,UEFA,SV Darmstadt 98 U19,M,"",2015-2016,2015-2016,1,,"",e3ab73b4
Germany,de,GER,UEFA,SV Drochtersen/Assel,M,"",2016-2017,2019-2020,0,0,"",a6882ace
Germany,de,GER,UEFA,SV Eichede,M,"",2017-2018,2017-2018,0,0,"",5ac21fc8
Germany,de,GER,UEFA,SV Eintracht Trier 05,M,"",2003-2004,2016-2017,2,0,SV Eintracht 05 Trier,041d5c51
Germany,de,GER,UEFA,SV Elversberg,M,"",2013-2014,2018-2019,1,0,SV 07 Elversberg,fe686760
Germany,de,GER,UEFA,SV Göttelborn,F,"",2019-2020,2019-2020,0,0,"",ad5c423d
Germany,de,GER,UEFA,SV Hegnach,F,"",2019-2020,2019-2020,0,0,"",e14d6baf
Germany,de,GER,UEFA,SV Holzbach,F,"",2019-2020,2019-2020,0,0,"",11a6ae86
Germany,de,GER,UEFA,SV Linx,M,"",2018-2019,2018-2019,0,0,1949,2cca410b
Germany,de,GER,UEFA,SV Meppen,F,"",2019-2020,2019-2020,0,0,"",4ed1418c
Germany,de,GER,UEFA,SV Meppen,M,3. Fußball-Liga,2015-2016,2019-2020,3,0,"",93e94415
Germany,de,GER,UEFA,SV Morlautern,M,"",2017-2018,2017-2018,0,0,"",59f8532f
Germany,de,GER,UEFA,SV Rödinghausen,M,"",2018-2019,2019-2020,0,0,"",f7b1bcce
Germany,de,GER,UEFA,SV Rödinghausen U19,M,"",2018-2019,2018-2019,1,,"",4a929269
Germany,de,GER,UEFA,SV Sandhausen,M,2. Fußball-Bundesliga,2009-2010,2019-2020,11,1,"",c241ee1a
Germany,de,GER,UEFA,SV Sandhausen 1916 U17,M,"",2016-2017,2016-2017,1,,"",f5337a87
Germany,de,GER,UEFA,SV Stuttgarter Kickers U17,M,B-Junioren Bundesliga,2016-2017,2019-2020,4,,"",f73b15cf
Germany,de,GER,UEFA,SV Stuttgarter Kickers U19,M,"",2016-2017,2018-2019,2,,"",b638db7a
Germany,de,GER,UEFA,SV Wacker Burghausen,M,"",2003-2004,2013-2014,9,0,"",3ec823ca
Germany,de,GER,UEFA,SV Waldhof Mannheim,M,3. Fußball-Liga,2019-2020,2019-2020,1,0,"",151d706e
Germany,de,GER,UEFA,SV Waldkirch,M,"",2014-2015,2014-2015,0,0,"",d38e4870
Germany,de,GER,UEFA,SV Wehen Wiesbaden,M,2. Fußball-Bundesliga,2007-2008,2019-2020,13,0,"",432f2430
Germany,de,GER,UEFA,SV Wehen Wiesbaden U17,M,B-Junioren Bundesliga,2018-2019,2019-2020,2,,"",ce01ae4e
Germany,de,GER,UEFA,SV Wehen Wiesbaden U19,M,"",2017-2018,2017-2018,1,,"",d45eb7dc
Germany,de,GER,UEFA,SV Werder Bremen,M,Fußball-Bundesliga,1999-2000,2019-2020,21,1,"",62add3bf
Germany,de,GER,UEFA,SV Werder Bremen,F,"",2017-2018,2019-2020,2,0,"",7adbf480
Germany,de,GER,UEFA,SV Werder Bremen II,M,"",2009-2010,2017-2018,6,0,"",27020d71
Germany,de,GER,UEFA,SV Werder Bremen U17,M,B-Junioren Bundesliga,2016-2017,2019-2020,4,,"",454cd859
Germany,de,GER,UEFA,SV Werder Bremen U19,M,A-Junioren Bundesliga,2015-2016,2019-2020,5,,"",9811e0ce
Germany,de,GER,UEFA,Tennis Borussia Berlin U17,M,"",2016-2017,2018-2019,2,,"",ffc956ac
Germany,de,GER,UEFA,TSG 1881 Sprockhövel U19,M,"",2015-2016,2015-2016,1,,"",f858aad6
Germany,de,GER,UEFA,TSG 1899 Hoffenheim,M,Fußball-Bundesliga,2007-2008,2019-2020,13,0,"",033ea6b8
Germany,de,GER,UEFA,TSG 1899 Hoffenheim Frauen,F,Frauen-Bundesliga,2016-2017,2019-2020,4,0,"",87705c62
Germany,de,GER,UEFA,TSG 1899 Hoffenheim U17,M,B-Junioren Bundesliga,2016-2017,2019-2020,4,,"",6de8c4a5
Germany,de,GER,UEFA,TSG 1899 Hoffenheim U19,M,A-Junioren Bundesliga,2015-2016,2019-2020,5,,"",0d978394
Germany,de,GER,UEFA,TSV 1860 München,M,3. Fußball-Liga,1999-2000,2019-2020,20,0,"",2fbdf057
Germany,de,GER,UEFA,TSV 1860 München U17,M,"",2016-2017,2016-2017,1,,"",94c74217
Germany,de,GER,UEFA,TSV 1860 München U19,M,"",2015-2016,2016-2017,2,,"",e16a2df0
Germany,de,GER,UEFA,TSV Fortuna 95 Düsseldorf U17,M,B-Junioren Bundesliga,2016-2017,2019-2020,4,,"",5d67715c
Germany,de,GER,UEFA,TSV Fortuna 95 Düsseldorf U19,M,A-Junioren Bundesliga,2015-2016,2019-2020,5,,"",e2bede9e
Germany,de,GER,UEFA,TSV Steinbach,M,"",2018-2019,2018-2019,0,0,"",e17dbcf6
Germany,de,GER,UEFA,TuS Dassendorf,M,"",2018-2019,2019-2020,0,0,"",4cb3a7df
Germany,de,GER,UEFA,TuS Erndtebrück,M,"",2015-2016,2018-2019,0,0,"",c6ed9aad
Germany,de,GER,UEFA,TuS Koblenz,M,"",2006-2007,2017-2018,5,0,"",b90ae239
Germany,de,GER,UEFA,TuS Rot-Weiß Koblenz,M,"",2018-2019,2018-2019,0,0,"",152320d0
Germany,de,GER,UEFA,TuS Schwachhausen,F,"",2019-2020,2019-2020,0,0,"",3a7a5f05
Germany,de,GER,UEFA,TuS Wörrstadt,F,"",2019-2020,2019-2020,0,0,"",aa5142ce
Germany,de,GER,UEFA,USC Paloma,M,"",2014-2015,2014-2015,0,0,"",2ec979d4
Germany,de,GER,UEFA,VfB Eichstätt,M,"",2019-2020,2019-2020,0,0,1920,90d37df2
Germany,de,GER,UEFA,VfB Germania Halberstadt,M,"",2017-2018,2019-2020,0,0,"",8c6d7dee
Germany,de,GER,UEFA,VfB Lübeck,M,"",2003-2004,2019-2020,1,0,"",57ea79cd
Germany,de,GER,UEFA,VfB Stuttgart,M,2. Fußball-Bundesliga,1999-2000,2019-2020,21,2,"",598bc722
Germany,de,GER,UEFA,VfB Stuttgart II,M,"",2009-2010,2015-2016,7,0,"",2959ee71
Germany,de,GER,UEFA,VfB Stuttgart U17,M,B-Junioren Bundesliga,2016-2017,2019-2020,4,,"",f516c444
Germany,de,GER,UEFA,VfB Stuttgart U19,M,A-Junioren Bundesliga,2015-2016,2019-2020,5,,"",6928de6d
Germany,de,GER,UEFA,VfL Bochum,M,2. Fußball-Bundesliga,2000-2001,2019-2020,19,1,"",b42c6323
Germany,de,GER,UEFA,VfL Bochum 1848 U17,M,B-Junioren Bundesliga,2016-2017,2019-2020,4,,"",37a68655
Germany,de,GER,UEFA,VfL Bochum 1848 U19,M,A-Junioren Bundesliga,2015-2016,2019-2020,5,,"",5f0284ea
Germany,de,GER,UEFA,VfL Osnabrück,M,2. Fußball-Bundesliga,2003-2004,2019-2020,14,2,"",3ce4e72c
Germany,de,GER,UEFA,VfL Osnabrück U19,M,"",2016-2017,2018-2019,3,,"",a036ca44
Germany,de,GER,UEFA,VfL Wolfsburg,M,Fußball-Bundesliga,1999-2000,2019-2020,21,1,"",4eaa11d7
Germany,de,GER,UEFA,VfL Wolfsburg,F,Frauen-Bundesliga,2014-2015,2019-2020,4,3,"",a1393014
Germany,de,GER,UEFA,VfL Wolfsburg U17,M,B-Junioren Bundesliga,2016-2017,2019-2020,4,,"",aabd9798
Germany,de,GER,UEFA,VfL Wolfsburg U19,M,A-Junioren Bundesliga,2015-2016,2019-2020,5,,"",4f4b03ee
Germany,de,GER,UEFA,VfR Aalen,M,"",2010-2011,2018-2019,9,0,"",eb207015
Germany,de,GER,UEFA,Walddörfer SV,F,"",2019-2020,2019-2020,0,0,"",d45bef5d
Germany,de,GER,UEFA,Wormatia Worms,M,"",2018-2019,2018-2019,0,0,VfR Wormatia 08 Worms,0ac19e63
Germany,de,GER,UEFA,Wuppertaler SV,M,"",2009-2010,2009-2010,1,0,"",864e4c89
Germany,de,GER,UEFA,Wuppertaler SV U17,M,B-Junioren Bundesliga,2019-2020,2019-2020,1,,"",05111478
Germany,de,GER,UEFA,Wuppertaler SV U19,M,A-Junioren Bundesliga,2015-2016,2019-2020,3,,"",ff6f8fac
Germany,de,GER,UEFA,Würzburger Kickers,M,3. Fußball-Liga,2014-2015,2019-2020,5,0,"",4c2b6cd7
Gibraltar,gi,GIB,UEFA,Europa FC,M,,2014-2015,2019-2020,0,,,75cd4ee3
Gibraltar,gi,GIB,UEFA,Lincoln Red Imps FC,M,,2014-2015,2019-2020,0,,,2d3c1b6d
Gibraltar,gi,GIB,UEFA,St. Joseph's FC,M,,2017-2018,2019-2020,0,,,bb780485
Greece,gr,GRE,UEFA,AE Larissa FC,M,Super League Greece,2005-2006,2019-2020,10,0,"",9478ac3f
Greece,gr,GRE,UEFA,AEK Athens FC,M,Super League Greece,1999-2000,2019-2020,18,1,"",d5348c80
Greece,gr,GRE,UEFA,AEL Kalloni,M,"",2013-2014,2015-2016,3,0,"",4f49b6c8
Greece,gr,GRE,UEFA,Akratitos FC,M,"",2001-2002,2005-2006,4,0,"",35896cb2
Greece,gr,GRE,UEFA,Amazones Dramas,F,"",2014-2015,2014-2015,0,,AS,235ba9cc
Greece,gr,GRE,UEFA,AOK Kerkyra,M,"",2004-2005,2017-2018,8,0,"",4a3e2e72
Greece,gr,GRE,UEFA,Apollon Pontou FC,M,"",2002-2003,2007-2008,4,0,Apollon Kalamarias FC,d1892beb
Greece,gr,GRE,UEFA,Apollon Smyrni FC,M,"",2013-2014,2018-2019,3,0,"",e205e89a
Greece,gr,GRE,UEFA,Aris Thessaloniki FC,M,Super League Greece,2000-2001,2019-2020,15,0,"",edddfa63
Greece,gr,GRE,UEFA,Asteras Tripoli FC,M,Super League Greece,2007-2008,2019-2020,13,0,"",d884c383
Greece,gr,GRE,UEFA,Athinaikos FC,M,"",2000-2001,2000-2001,1,0,"",90cf7406
Greece,gr,GRE,UEFA,Atromitos FC,M,Super League Greece,2005-2006,2019-2020,14,0,"",c9607f44
Greece,gr,GRE,UEFA,Chalkidona FC,M,"",2003-2004,2004-2005,2,0,"",21a657ba
Greece,gr,GRE,UEFA,Doxa Drama FC,M,"",2011-2012,2011-2012,1,0,"",5db4600d
Greece,gr,GRE,UEFA,Egaleo FC,M,"",2001-2002,2006-2007,6,0,"",9b1d00dc
Greece,gr,GRE,UEFA,Elpides Karditsas FC,F,"",2018-2019,2018-2019,0,,"",11864fb0
Greece,gr,GRE,UEFA,Ergotelis FC,M,"",2003-2004,2014-2015,9,0,"",65e32bbe
Greece,gr,GRE,UEFA,Ethnikos Asteras FC,M,"",2000-2001,2001-2002,2,0,"",430a9acb
Greece,gr,GRE,UEFA,Ionikos FC,M,"",2000-2001,2006-2007,7,0,"",cba90a8e
Greece,gr,GRE,UEFA,Iraklis Thessaloniki FC,M,"",2000-2001,2016-2017,13,0,"",fd5c91e2
Greece,gr,GRE,UEFA,Kalamata FC,M,"",2000-2001,2000-2001,1,0,"",43741223
Greece,gr,GRE,UEFA,Kallithea FC,M,"",2002-2003,2005-2006,4,0,"",231a223e
Greece,gr,GRE,UEFA,Kavala FC,M,"",2009-2010,2010-2011,2,0,"",42b3181c
Greece,gr,GRE,UEFA,Levadiakos FC,M,"",2005-2006,2018-2019,12,0,"",2fb7213e
Greece,gr,GRE,UEFA,Niki Volos FC,M,"",2014-2015,2014-2015,1,0,"",295b8c9d
Greece,gr,GRE,UEFA,OFI Crete FC,M,Super League Greece,2000-2001,2019-2020,15,0,"",80b1ef30
Greece,gr,GRE,UEFA,Olympiacos FC,M,Super League Greece,1999-2000,2019-2020,20,15,"",2fdb4aef
Greece,gr,GRE,UEFA,Olympiacos Volou 1937 FC,M,"",2010-2011,2013-2014,1,0,"",147dfe83
Greece,gr,GRE,UEFA,Panachaiki FC,M,"",2000-2001,2002-2003,3,0,"",88b99a6a
Greece,gr,GRE,UEFA,Panathinaikos FC,M,Super League Greece,2000-2001,2019-2020,20,2,"",f3a5726c
Greece,gr,GRE,UEFA,Panetolikos FC,M,Super League Greece,2011-2012,2019-2020,8,0,"",6fc21c65
Greece,gr,GRE,UEFA,Paniliakos FC,M,"",2000-2001,2003-2004,2,0,"",d0a46fad
Greece,gr,GRE,UEFA,Panionios FC,M,Super League Greece,2000-2001,2019-2020,20,0,"",1ad6cc2c
Greece,gr,GRE,UEFA,Panserraikos FC,M,"",2008-2009,2010-2011,2,0,"",31b8553d
Greece,gr,GRE,UEFA,Panthrakikos FC,M,"",2008-2009,2015-2016,6,0,"",5c3a0304
Greece,gr,GRE,UEFA,PAOK FC,M,Super League Greece,2000-2001,2019-2020,20,1,"",5a5e7874
Greece,gr,GRE,UEFA,PAOK WF,F,"",2015-2016,2019-2020,0,0,"",1b3af73b
Greece,gr,GRE,UEFA,PAS Giannina,M,"",2000-2001,2018-2019,11,0,"",6507d2b8
Greece,gr,GRE,UEFA,PAS Lamia 1964,M,Super League Greece,2017-2018,2019-2020,3,0,"",890cfc60
Greece,gr,GRE,UEFA,Platanias FC,M,"",2012-2013,2018-2019,6,0,"",98f7f8ec
Greece,gr,GRE,UEFA,Proodeftiki FC,M,"",2002-2003,2003-2004,2,0,"",e81ed996
Greece,gr,GRE,UEFA,Thrasyvoulos FC,M,"",2008-2009,2008-2009,1,0,"",57032e88
Greece,gr,GRE,UEFA,Veria FC,M,"",2007-2008,2016-2017,6,0,"",5e71893d
Greece,gr,GRE,UEFA,Volos N.F.C.,M,Super League Greece,2019-2020,2019-2020,1,,Volos NFC,4a2c27a3
Greece,gr,GRE,UEFA,Xanthi FC,M,Super League Greece,2000-2001,2019-2020,20,0,"Skoda ,Xanthi FC",fdaa51b4
Guadeloupe,gp,GLP,CONCACAF,ASC Le Siroco,M,,2014-2015,2014-2015,0,0,,635b7f12
Guadeloupe,gp,GLP,CONCACAF,Phare du Canal,M,,2016-2017,2016-2017,0,0,,131b6d6f
Guadeloupe,gp,GLP,CONCACAF,Unité Sainte-Rosienne,M,,2018-2019,2018-2019,0,0,,abdf207a
Hungary,hu,HUN,UEFA,Balmazújvárosi FC,M,"",2017-2018,2017-2018,1,0,"",c2dbad3b
Hungary,hu,HUN,UEFA,Békéscsaba 1912 Előre SE,M,"",2015-2016,2015-2016,1,0,"",542426e5
Hungary,hu,HUN,UEFA,BFC Siófok,M,"",2007-2008,2012-2013,5,0,"",1c2a42f8
Hungary,hu,HUN,UEFA,Budapest Honvéd FC,M,Nemzeti Bajnokság I,2005-2006,2019-2020,15,1,"",8cac5dfa
Hungary,hu,HUN,UEFA,Debreceni VSC,M,Nemzeti Bajnokság I,2005-2006,2019-2020,15,6,"",e24ac92e
Hungary,hu,HUN,UEFA,Diósgyőri VTK,M,Nemzeti Bajnokság I,2005-2006,2019-2020,14,0,"",e4babb95
Hungary,hu,HUN,UEFA,Dunaújváros FC,M,"",2000-2001,2000-2001,0,,"",17956b6e
Hungary,hu,HUN,UEFA,Dunaújváros PASE,M,"",2014-2015,2014-2015,1,0,"",173a9410
Hungary,hu,HUN,UEFA,Egri FC,M,"",2012-2013,2012-2013,1,0,"",79c71c79
Hungary,hu,HUN,UEFA,FC Sopron,M,"",2005-2006,2007-2008,3,0,"",13437197
Hungary,hu,HUN,UEFA,FC Tatabánya,M,"",2005-2006,2007-2008,3,0,"",d1db919f
